meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label,sex
0.20759267,0.058250305,0.235061728,0.136111111,0.253209877,0.117098765,2.062302675,7.177385552,0.869068543,0.236643551,0.238950617,0.20759267,0.121468576,0.048048048,0.275862069,0.845214844,0.140625,5.109375,4.96875,0.077937393,male,
0.203307024,0.055440131,0.211076923,0.154538462,0.250384615,0.095846154,1.021086301,3.390342252,0.906895855,0.324342031,0.276769231,0.203307024,0.120619685,0.048484848,0.277456647,0.942307692,0.0234375,5.9765625,5.953125,0.084536308,male,
0.205165496,0.05883771,0.230454545,0.143636364,0.251818182,0.108181818,1.716181354,6.107921066,0.884360849,0.298338973,0.243181818,0.205165496,0.123840795,0.047244094,0.269662921,0.8765625,0.0234375,7.546875,7.5234375,0.075041231,male,
0.206999257,0.056127257,0.2297307,0.155332136,0.252351885,0.097019749,1.54730589,5.260444084,0.897659773,0.308858369,0.241795332,0.206999257,0.147240541,0.047761194,0.279069767,1.065027574,0.0234375,5.109375,5.0859375,0.181600956,male,
0.199547515,0.055918817,0.219109589,0.150547945,0.246438356,0.095890411,0.99072591,3.070988491,0.900645942,0.288317365,0.242123288,0.199547515,0.126176085,0.051118211,0.279069767,0.984920058,0.1640625,5.25,5.0859375,0.110483871,male,
0.207734372,0.059733767,0.238623482,0.145101215,0.25902834,0.113927126,2.136281424,7.610233808,0.870059086,0.285756221,0.260161943,0.207734372,0.136535986,0.04743083,0.268156425,1.879136029,0.1640625,7.734375,7.5703125,0.179373065,male,
0.201410318,0.052398172,0.217940663,0.157835951,0.246771379,0.088935428,0.914803716,3.056037378,0.907693251,0.281713292,0.24921466,0.201410318,0.136502524,0.048289738,0.274285714,1.714543269,0.0234375,5.484375,5.4609375,0.162585206,male,
0.199628532,0.055892793,0.225206463,0.139748654,0.246319569,0.106570916,2.271922325,8.937919578,0.871338569,0.2597855,0.242800718,0.199628532,0.131036562,0.049433574,0.271186441,0.767578125,0.0234375,4.546875,4.5234375,0.155440415,male,
0.204827436,0.055388342,0.224764795,0.155933232,0.249408194,0.093474962,1.221968948,3.899622538,0.898852176,0.256005024,0.276176024,0.204827436,0.131664828,0.047384008,0.277456647,0.927819293,0.0234375,6.7265625,6.703125,0.097390414,male,
0.206261361,0.058482022,0.227719928,0.142764811,0.255870736,0.113105925,1.33169501,4.054986578,0.883413222,0.231140821,0.27497307,0.206261361,0.120475541,0.047571853,0.256684492,0.928353659,0.0234375,4.9453125,4.921875,0.115750916,male,
0.191005065,0.051353301,0.173931777,0.153824057,0.24481149,0.090987433,1.508234215,5.010485732,0.890634445,0.270410218,0.157342908,0.191005065,0.138550531,0.047571853,0.274285714,1.381669207,0.1875,8.859375,8.671875,0.139085239,male,
0.197429884,0.04814255,0.190014948,0.167832586,0.244843049,0.077010463,1.649676306,5.374220371,0.890607126,0.267698742,0.248609865,0.197429884,0.139092964,0.048830112,0.271186441,1.19578125,0.140625,7.640625,7.5,0.12201087,male,
0.203584985,0.054625815,0.226861314,0.155328467,0.24729927,0.091970803,1.366629903,4.522637553,0.89706965,0.279350918,0.24280292,0.203584985,0.1325074,0.046966732,0.275862069,0.67408288,0.0234375,3.5390625,3.515625,0.12,male,
0.185490112,0.054619746,0.167725041,0.144811784,0.234173486,0.089361702,1.376769551,4.174584779,0.903934117,0.358847537,0.160851064,0.185490112,0.128935969,0.049586777,0.26519337,1.118229167,0.0234375,9.328125,9.3046875,0.103334533,male,
0.197065717,0.060353241,0.208082192,0.140479452,0.252191781,0.111712329,1.451349208,4.693154231,0.898007944,0.321227634,0.277123288,0.197065717,0.151059382,0.047571853,0.275862069,0.914732143,0.0234375,4.8515625,4.828125,0.141278875,male,
0.19249847,0.054360518,0.175063985,0.149469835,0.245191956,0.095722121,1.040582451,3.128003797,0.900590781,0.277162066,0.161755027,0.19249847,0.130911042,0.048387097,0.274285714,0.640243902,0.0234375,3.2578125,3.234375,0.13730955,male,
0.204769617,0.057289883,0.232607945,0.145561313,0.25388601,0.108324698,1.57955573,5.335373976,0.883213449,0.254528174,0.249050086,0.204769617,0.123878109,0.048730964,0.279069767,0.952083333,0.0234375,9.1171875,9.09375,0.085988754,male,
0.200012191,0.058808388,0.216066667,0.143733333,0.258066667,0.114333333,1.569738795,5.110164434,0.886501676,0.258112239,0.259466667,0.200012191,0.128058702,0.048533873,0.274285714,0.900240385,0.0234375,5.15625,5.1328125,0.1469015,male,
0.20277871,0.061335839,0.223639291,0.138872786,0.261513688,0.122640902,1.38608392,4.021690124,0.89543682,0.299409147,0.273236715,0.20277871,0.137598862,0.050526316,0.277456647,1.177734375,0.0234375,8.8359375,8.8125,0.104873491,male,
0.191887053,0.051664969,0.189096478,0.156937213,0.235405819,0.078468606,1.049717851,3.931439742,0.92075968,0.379223034,0.183093415,0.191887053,0.118589752,0.046966732,0.275862069,1.332370924,0.140625,8.9296875,8.7890625,0.098031746,male,
0.199945207,0.057029436,0.19884058,0.148623188,0.255652174,0.107028986,0.962328103,3.041600146,0.90472148,0.295207793,0.271376812,0.199945207,0.123511046,0.046920821,0.274285714,1.311954942,0.0234375,8.203125,8.1796875,0.13229436,male,
0.207771971,0.058331217,0.234009662,0.143832528,0.257455717,0.113623188,1.926591921,6.604873904,0.884534611,0.269878869,0.266022544,0.207771971,0.129251031,0.048096192,0.262295082,0.594460227,0.0234375,4.640625,4.6171875,0.088399158,male,
0.210950583,0.057702898,0.231466667,0.148088889,0.260918519,0.11282963,1.614927523,5.038015283,0.886638659,0.260030069,0.2688,0.210950583,0.139463331,0.04912999,0.275862069,0.967371324,0.0234375,8.2734375,8.25,0.105113636,male,
0.203185109,0.055765802,0.225411765,0.151058824,0.252705882,0.101647059,1.452026021,4.790255244,0.891338856,0.249270604,0.234823529,0.203185109,0.125659378,0.050847458,0.263736264,0.832280585,0.0234375,6.8671875,6.84375,0.100837139,male,
0.199174754,0.059677774,0.222542113,0.138499234,0.254701378,0.116202144,1.095291758,3.360566573,0.896998269,0.305820776,0.2581317,0.199174754,0.131736517,0.047384008,0.279069767,0.682679521,0.0234375,7.6875,7.6640625,0.087760472,male,
0.21379548,0.059232632,0.235090016,0.14710311,0.265793781,0.118690671,1.973173505,6.819207676,0.862244992,0.194830939,0.275875614,0.21379548,0.124716814,0.047337278,0.274285714,0.847478693,0.0234375,4.96875,4.9453125,0.087966709,male,
0.197605797,0.059562813,0.212470588,0.143294118,0.252411765,0.109117647,1.482883278,5.236156141,0.900160988,0.290699492,0.28,0.197605797,0.127336359,0.047904192,0.271186441,1.4296875,0.0234375,7.2421875,7.21875,0.159902597,male,
0.20524014,0.059474963,0.232037037,0.14,0.254074074,0.114074074,1.736636699,5.907680172,0.890243082,0.313620141,0.23462963,0.20524014,0.129513965,0.050104384,0.279069767,1.495535714,0.0234375,7.7578125,7.734375,0.123290043,male,
0.173240521,0.060224017,0.169328063,0.125612648,0.223003953,0.097391304,1.793458664,7.155711293,0.925639963,0.490501409,0.166561265,0.173240521,0.126046797,0.057007126,0.274285714,1.052262931,0.0234375,5.296875,5.2734375,0.175555556,male,
0.176593706,0.062748598,0.17480663,0.127882136,0.234622468,0.106740331,1.667099226,6.796335261,0.931212094,0.507880272,0.165009208,0.176593706,0.137366298,0.048681542,0.279069767,0.879241071,0.0234375,5.0859375,5.0625,0.139054233,male,
0.185961343,0.061482638,0.181906874,0.149002217,0.239645233,0.090643016,2.016795612,8.353954503,0.906445404,0.390450523,0.17631929,0.185961343,0.124491027,0.047105005,0.279069767,0.812255859,0.0234375,5.203125,5.1796875,0.095802777,male,
0.179084502,0.060997288,0.182465753,0.135890411,0.225205479,0.089315068,2.883821835,14.47068622,0.909508025,0.439410279,0.183561644,0.179084502,0.11945597,0.046920821,0.279069767,0.7734375,0.0234375,3.8671875,3.84375,0.131374723,male,
0.172894271,0.059687066,0.174871795,0.120512821,0.215897436,0.095384615,1.04338407,3.85707174,0.933132581,0.509799143,0.164102564,0.172894271,0.131850807,0.04743083,0.277456647,1.231085526,0.0234375,7.40625,7.3828125,0.094083694,male,
0.179979784,0.058419275,0.18698145,0.135986509,0.223338954,0.087352445,0.950087976,3.209565139,0.930426156,0.453555776,0.197369309,0.179979784,0.11278089,0.046966732,0.279069767,0.768369932,0.0234375,4.359375,4.3359375,0.124815725,male,
0.175802654,0.059730067,0.179280576,0.137482014,0.220071942,0.082589928,1.187302637,4.747588389,0.937131978,0.495151803,0.181798561,0.175802654,0.131685645,0.048192771,0.275862069,0.982474662,0.0234375,4.3359375,4.3125,0.166240409,male,
0.179467404,0.058546301,0.184897314,0.141548183,0.219842022,0.078293839,0.970499015,3.665053499,0.937305346,0.479920458,0.171627172,0.179467404,0.126010822,0.046920821,0.279069767,0.59193314,0.0234375,3.75,3.7265625,0.131735509,male,
0.180517281,0.056955368,0.190250417,0.142570952,0.218764608,0.076193656,1.600115628,5.58015471,0.917177027,0.437307687,0.215959933,0.180517281,0.121879873,0.04729064,0.277456647,1.0703125,0.0234375,6.234375,6.2109375,0.126184998,male,
0.187812624,0.059736651,0.189562044,0.154817518,0.238613139,0.08379562,1.186346691,4.073459646,0.926578802,0.445016254,0.189051095,0.187812624,0.115525277,0.04729064,0.275862069,0.667633929,0.0234375,3.3515625,3.328125,0.15,male,
0.177653891,0.060755419,0.178442623,0.138852459,0.230081967,0.091229508,1.467351499,5.735114154,0.927167465,0.485663302,0.171557377,0.177653891,0.133118671,0.049792531,0.279069767,0.872544643,0.0234375,4.5703125,4.546875,0.171552835,male,
0.177190541,0.061073114,0.181368948,0.131819699,0.219699499,0.0878798,1.83567284,6.78240466,0.918167227,0.434457308,0.183706177,0.177190541,0.113288776,0.047151277,0.269662921,0.675585938,0.0234375,3.2109375,3.1875,0.192690311,male,
0.181508271,0.060361759,0.174368231,0.151119134,0.239566787,0.088447653,2.360519913,10.36071259,0.911977873,0.442032349,0.167797834,0.181508271,0.122968508,0.048096192,0.279069767,0.781850962,0.0234375,3.6328125,3.609375,0.143939394,male,
0.182851149,0.061267574,0.183676223,0.150623946,0.234198988,0.083575042,1.458159214,4.829838761,0.920330677,0.434536167,0.161956155,0.182851149,0.13326831,0.046966732,0.279069767,0.77943314,0.0234375,4.1953125,4.171875,0.128349179,male,
0.191087983,0.059123343,0.200674536,0.156762226,0.237504216,0.08074199,0.759967954,2.603362101,0.930385469,0.451028391,0.266779089,0.191087983,0.134564512,0.048192771,0.275862069,1.612165179,0.0234375,5.6015625,5.578125,0.144106291,male,
0.189113092,0.061153839,0.184839858,0.160925267,0.247615658,0.086690391,1.599350179,5.673642191,0.913869677,0.417317031,0.167900356,0.189113092,0.114191687,0.047151277,0.277456647,0.901339286,0.0234375,4.8046875,4.78125,0.098039216,male,
0.173844854,0.058330194,0.184571429,0.116,0.211428571,0.095428571,1.387073248,4.831056272,0.923465542,0.463690656,0.194857143,0.173844854,0.103198401,0.047666336,0.279069767,0.642045455,0.0234375,3.8671875,3.84375,0.194904181,male,
0.177226414,0.059226915,0.182380952,0.142857143,0.22047619,0.077619048,1.57408519,5.964614124,0.924612115,0.468707663,0.186190476,0.177226414,0.110994512,0.047384008,0.277456647,0.803571429,0.0234375,3.4921875,3.46875,0.209112959,male,
0.182667567,0.061501556,0.178037736,0.15690566,0.241433962,0.084528302,2.057094507,7.99503168,0.903072373,0.401957185,0.17645283,0.182667567,0.114208459,0.052287582,0.275862069,0.367838542,0.0234375,0.65625,0.6328125,0.209150327,male,
0.18094034,0.058570838,0.186317757,0.147065421,0.221906542,0.074841121,1.223878216,4.543436411,0.930248981,0.476383581,0.18788785,0.18094034,0.116802254,0.049180328,0.277456647,0.732896959,0.0234375,3.6796875,3.65625,0.141025641,male,
0.186408926,0.062359333,0.186666667,0.151609756,0.240390244,0.088780488,1.341255791,4.977691856,0.926569538,0.459924412,0.172552846,0.186408926,0.125811395,0.048048048,0.279069767,1.10056516,0.0234375,5.8828125,5.859375,0.15972093,male,
0.175486137,0.061509,0.18620915,0.117581699,0.214117647,0.096535948,2.523637595,11.2582241,0.915885819,0.488918172,0.19124183,0.175486137,0.123097018,0.048730964,0.275862069,1.226785714,0.0234375,5.2265625,5.203125,0.156990324,male,
0.178993873,0.063050054,0.176,0.137142857,0.237142857,0.1,1.957718063,7.9098341,0.92660039,0.521834832,0.172,0.178993873,0.130524788,0.04719764,0.271186441,1.128551136,0.0234375,5.25,5.2265625,0.165470852,male,
0.178748028,0.060950359,0.182668863,0.126392092,0.220032949,0.093640857,1.784534859,6.626060737,0.920479966,0.496538664,0.175749588,0.178748028,0.114120351,0.047244094,0.279069767,1.178571429,0.0234375,4.3828125,4.359375,0.132872504,male,
0.181503834,0.059684062,0.186366559,0.145401929,0.223279743,0.077877814,1.356289797,5.137181899,0.934017536,0.502057935,0.185466238,0.181503834,0.109428321,0.047384008,0.269662921,1.369664634,0.0234375,5.484375,5.4609375,0.190309465,male,
0.179933144,0.059302389,0.185794393,0.13188785,0.227663551,0.095775701,1.001421653,4.1315237,0.935269227,0.469940123,0.165383178,0.179933144,0.114183796,0.049740933,0.277456647,1.621875,0.1171875,8.6484375,8.53125,0.122786935,male,
0.179489929,0.060426793,0.181523501,0.133873582,0.225089141,0.091215559,1.513971896,5.995541805,0.927289786,0.447723288,0.177439222,0.179489929,0.121192596,0.047666336,0.272727273,0.690588663,0.0234375,4.546875,4.5234375,0.113716935,male,
0.181635453,0.06144867,0.177437326,0.15091922,0.237103064,0.086183844,2.199529149,9.29005336,0.918521171,0.447815226,0.172367688,0.181635453,0.116920993,0.047477745,0.277456647,0.466992188,0.0234375,1.875,1.8515625,0.160216998,male,
0.179277965,0.061123355,0.179913169,0.138581766,0.23015919,0.091577424,1.528311925,5.812746119,0.931799175,0.495579426,0.17829233,0.179277965,0.125539477,0.049382716,0.279069767,1.557617188,0.0234375,5.8359375,5.8125,0.184043779,male,
0.182899765,0.061981294,0.182628952,0.135108153,0.241797005,0.106688852,1.257763234,4.496799401,0.927814801,0.443322979,0.173311148,0.182899765,0.127434742,0.047384008,0.279069767,1.460755814,0.0234375,11.15625,11.1328125,0.089529086,male,
0.180574898,0.061195981,0.177742947,0.140877743,0.239184953,0.09830721,1.493407463,5.262286517,0.921910478,0.451184027,0.170721003,0.180574898,0.119901796,0.048338369,0.277456647,1.274553571,0.0234375,4.4296875,4.40625,0.187943262,male,
0.177801597,0.060417848,0.179335347,0.139577039,0.222054381,0.082477341,1.202020579,4.145960861,0.92917219,0.481774121,0.170453172,0.177801597,0.103441482,0.046920821,0.279069767,0.64996189,0.0234375,4.9921875,4.96875,0.118710692,male,
0.183188264,0.059180922,0.181069692,0.149756888,0.228719611,0.078962723,1.705545581,6.976092649,0.922550243,0.403743472,0.177893031,0.183188264,0.115816217,0.046920821,0.277456647,0.785456731,0.0234375,4.7578125,4.734375,0.115317414,male,
0.176320392,0.059072975,0.187281713,0.127314662,0.218187809,0.090873147,1.545523451,5.457090186,0.925461184,0.476508105,0.195123558,0.176320392,0.124122292,0.048048048,0.277456647,1.139171512,0.0234375,3.75,3.7265625,0.197871311,male,
0.171842711,0.059398852,0.181782178,0.115643564,0.211485149,0.095841584,1.704531877,6.542597536,0.932189857,0.500625193,0.191287129,0.171842711,0.125644951,0.047666336,0.279069767,0.689368207,0.0234375,5.2734375,5.25,0.08515625,male,
0.180292493,0.060063134,0.187160494,0.134320988,0.222222222,0.087901235,1.516230756,5.441094633,0.922614271,0.441679417,0.19308642,0.180292493,0.112286787,0.046966732,0.277456647,0.928865132,0.0234375,10.03125,10.0078125,0.114352626,male,
0.17539378,0.059281806,0.176816609,0.125951557,0.216539792,0.090588235,1.331485986,5.078664492,0.924514368,0.43363152,0.168096886,0.17539378,0.116504637,0.053333333,0.275862069,1.022460938,0.0234375,15.796875,15.7734375,0.063170154,male,
0.178306366,0.062548631,0.178832117,0.136423358,0.235547445,0.099124088,1.178621486,4.001225541,0.923415699,0.448994152,0.159927007,0.178306366,0.112050685,0.047151277,0.279069767,0.947368421,0.0234375,5.390625,5.3671875,0.117647059,male,
0.178260715,0.062282511,0.179499165,0.138831386,0.233255426,0.09442404,1.464983278,5.498037058,0.925515332,0.46019767,0.179966611,0.178260715,0.128866195,0.050579557,0.277456647,1.635298295,0.0234375,21.84375,21.8203125,0.0538434,male,
0.179107886,0.061641816,0.176245399,0.142920245,0.238773006,0.095852761,1.851028596,7.034256696,0.920308108,0.43160315,0.168343558,0.179107886,0.12296844,0.05,0.277456647,1.08046875,0.0234375,4.3828125,4.359375,0.192368214,male,
0.179178443,0.06232338,0.18647541,0.126803279,0.225491803,0.098688525,1.110595439,4.077164304,0.940103097,0.568020163,0.21,0.179178443,0.134829168,0.047904192,0.279069767,1.0078125,0.0234375,3.5859375,3.5625,0.158599624,male,
0.17898703,0.057320905,0.184316547,0.148561151,0.212014388,0.063453237,1.734397482,5.721670518,0.908007322,0.407780529,0.17676259,0.17898703,0.127966709,0.047151277,0.275862069,0.848575368,0.0234375,5.0390625,5.015625,0.138076575,male,
0.177029273,0.059681371,0.182264151,0.138415094,0.219773585,0.081358491,1.363649218,4.965679874,0.928718882,0.491602856,0.173811321,0.177029273,0.124014928,0.048144433,0.279069767,1.202473958,0.0234375,5.8828125,5.859375,0.087,male,
0.184716985,0.060309278,0.18993007,0.125314685,0.238881119,0.113566434,1.485793836,5.149866349,0.911859074,0.397006195,0.18993007,0.184716985,0.109125577,0.047105005,0.277456647,0.6875,0.0234375,5.1796875,5.15625,0.126136364,male,
0.17664274,0.061272801,0.176666667,0.125,0.23,0.105,1.327082501,5.177776901,0.931208693,0.496348951,0.167777778,0.17664274,0.108005753,0.050314465,0.274285714,0.547585227,0.0234375,3.5859375,3.5625,0.117690058,male,
0.1799833,0.059359432,0.183589744,0.144615385,0.225128205,0.080512821,1.381202836,4.817141241,0.924549819,0.409303368,0.167692308,0.1799833,0.097719601,0.048192771,0.277456647,0.956031977,0.0234375,8.109375,8.0859375,0.096217745,male,
0.184124505,0.061152981,0.182564103,0.143076923,0.235897436,0.092820513,1.581106977,6.124793869,0.926225343,0.450288446,0.177435897,0.184124505,0.12860115,0.047808765,0.279069767,0.986607143,0.0234375,6.3984375,6.375,0.121783088,male,
0.183640419,0.063812424,0.182168675,0.14,0.245702811,0.105702811,2.147420811,8.244921106,0.900356295,0.382137343,0.182168675,0.183640419,0.107361578,0.04719764,0.277456647,0.765202703,0.0234375,5.1328125,5.109375,0.113194819,male,
0.182041446,0.062543215,0.175459662,0.146041276,0.243227017,0.097185741,2.286531005,9.555036927,0.900278714,0.357794185,0.164953096,0.182041446,0.10171155,0.047904192,0.266666667,0.512019231,0.0234375,3.375,3.3515625,0.092268842,male,
0.180012485,0.060153637,0.180594796,0.128550186,0.233680297,0.105130112,1.693328631,7.132243259,0.923478726,0.413760631,0.168624535,0.180012485,0.130239784,0.050420168,0.268156425,0.878004808,0.0234375,4.3828125,4.359375,0.140245776,male,
0.189499818,0.061868637,0.187449664,0.162550336,0.246644295,0.08409396,1.296805776,4.223819614,0.916869257,0.426280062,0.170067114,0.189499818,0.118027148,0.047571853,0.277456647,0.6375,0.0234375,4.359375,4.3359375,0.128992629,male,
0.179274115,0.057480641,0.190539419,0.122572614,0.223651452,0.101078838,0.809674148,2.789712607,0.929229312,0.423772277,0.097593361,0.179274115,0.104121351,0.047477745,0.268156425,0.389476103,0.0234375,0.65625,0.6328125,0.146990741,male,
0.178277278,0.063506384,0.175384615,0.119487179,0.238974359,0.119487179,2.848149466,14.20176152,0.908226253,0.411099696,0.174358974,0.178277278,0.119124381,0.048289738,0.271186441,1.051930147,0.0234375,5.625,5.6015625,0.164016736,male,
0.17799014,0.060739662,0.178010118,0.141180438,0.22994941,0.088768971,1.268146757,4.880138446,0.931075202,0.460453203,0.169983137,0.17799014,0.101705738,0.048048048,0.269662921,1.389945652,0.0234375,5.2265625,5.203125,0.146344018,male,
0.185981895,0.061542358,0.181216545,0.13216545,0.24593674,0.11377129,1.575489365,5.89148093,0.919333481,0.41697663,0.256836983,0.185981895,0.125241513,0.048241206,0.279069767,1.141845703,0.0234375,5.109375,5.0859375,0.16723651,male,
0.182457003,0.059544343,0.184896552,0.136137931,0.226896552,0.090758621,1.328761343,5.231847775,0.92303496,0.419385798,0.171862069,0.182457003,0.113367426,0.04729064,0.279069767,0.867820946,0.0234375,6.421875,6.3984375,0.120535714,male,
0.17824215,0.059419397,0.181543739,0.140720412,0.222847341,0.08212693,1.271468508,4.204171194,0.918420202,0.392310016,0.173859348,0.17824215,0.106731319,0.047477745,0.277456647,0.587139423,0.0234375,3.4921875,3.46875,0.093468468,male,
0.178319027,0.058813647,0.187157895,0.121333333,0.223017544,0.101684211,0.883712571,3.18500768,0.932575582,0.452294696,0.17045614,0.178319027,0.108441213,0.04729064,0.262295082,0.846608232,0.0234375,5.1796875,5.15625,0.127039627,male,
0.180947897,0.057878963,0.189041096,0.13260274,0.225205479,0.09260274,1.562670888,5.36352877,0.90709945,0.344087342,0.196164384,0.180947897,0.119246745,0.047904192,0.277456647,0.805191532,0.0234375,4.5,4.4765625,0.193175663,male,
0.181409452,0.060464468,0.1904,0.128533333,0.232533333,0.104,0.984322195,3.670320185,0.938541573,0.469409955,0.258666667,0.181409452,0.115335834,0.048533873,0.275862069,0.643066406,0.0234375,2.3671875,2.34375,0.154827586,male,
0.140026485,0.074647541,0.125385253,0.096155758,0.209130075,0.112974316,2.228929212,9.771693746,0.96159251,0.728458548,0.108102734,0.140026485,0.111841991,0.016376663,0.271186441,0.549913194,0.0078125,5.3359375,5.328125,0.128085288,male,
0.151008289,0.07352674,0.145317789,0.098984581,0.219556224,0.120571643,1.891090814,6.738063436,0.956457824,0.694493696,0.108251222,0.151008289,0.109587728,0.016789087,0.266666667,0.496424788,0.0078125,5.7578125,5.75,0.104141506,male,
0.124012866,0.080019104,0.111044065,0.053132195,0.200635173,0.147502977,1.364890847,5.248513751,0.971954732,0.778156145,0.100484319,0.124012866,0.108312457,0.017112299,0.271186441,0.54296875,0.0078125,6.0234375,6.015625,0.143008155,male,
0.211044484,0.04907159,0.215786203,0.173499068,0.254418894,0.080919826,1.398761456,4.859347033,0.913982412,0.221826765,0.26468614,0.211044484,0.110204339,0.017003188,0.275862069,0.710677083,0.0078125,5.4765625,5.46875,0.123399015,male,
0.212146433,0.047721087,0.218717844,0.186476113,0.247643936,0.061167824,1.80725032,6.613041466,0.912853954,0.302727485,0.205683953,0.212146433,0.117417298,0.017621145,0.275862069,0.765243902,0.0078125,6.296875,6.2890625,0.141245593,male,
0.20148412,0.06137986,0.208753515,0.164011246,0.257563261,0.093552015,2.168626991,8.894616643,0.930920088,0.522444216,0.266616682,0.20148412,0.115121204,0.019070322,0.216216216,1.089488636,0.0078125,5.640625,5.6328125,0.178739206,male,
0.200262087,0.055563298,0.207837713,0.162784693,0.241143384,0.078358691,1.424270526,4.746606079,0.931311552,0.492887351,0.205901337,0.200262087,0.121578105,0.018518519,0.25,0.7546875,0.2421875,6.7265625,6.484375,0.099598394,male,
0.21255976,0.064200398,0.233301566,0.19308373,0.26113002,0.06804629,2.632870339,11.52322255,0.910943587,0.506981254,0.266276378,0.21255976,0.108128663,0.017917133,0.213333333,1.141276042,0.2578125,6.5234375,6.265625,0.17377012,male,
0.197223848,0.05545773,0.202885662,0.158294011,0.24430127,0.08600726,1.282404608,4.141813337,0.931785484,0.479557575,0.152958258,0.197223848,0.120218778,0.018244014,0.246153846,0.875,0.0078125,6.6640625,6.65625,0.165449487,male,
0.203374923,0.061737948,0.215517774,0.159907264,0.256630603,0.096723338,1.956794622,8.044549314,0.927911318,0.527009114,0.25511592,0.203374923,0.112811787,0.018934911,0.219178082,1.226190476,0.078125,6.359375,6.28125,0.29176486,male,
0.220205981,0.057579342,0.240323182,0.182722188,0.262771908,0.08004972,2.266144798,8.038247052,0.893987562,0.387574484,0.270254817,0.220205981,0.143267232,0.022630835,0.266666667,1.362268519,0.03125,6.7578125,6.7265625,0.213704994,male,
0.202825881,0.06488582,0.21975052,0.168087318,0.256278586,0.088191268,1.888725961,6.888190393,0.936806507,0.585019472,0.269376299,0.202825881,0.110122557,0.015640274,0.266666667,0.984157986,0.234375,7,6.765625,0.120432007,male,
0.194073515,0.068019543,0.211194099,0.159170124,0.248888889,0.089718764,1.681314264,6.282420914,0.948919738,0.64301523,0.26889811,0.194073515,0.111646004,0.017718715,0.246153846,0.767578125,0.2421875,6.046875,5.8046875,0.137002831,male,
0.152944897,0.062863229,0.128709677,0.103870968,0.209589443,0.105718475,3.101454801,16.34720059,0.916572597,0.500397698,0.108181818,0.152944897,0.105273511,0.023121387,0.271186441,0.585658482,0.0078125,4.5078125,4.5,0.180684156,male,
0.155800819,0.062238295,0.147417998,0.104793944,0.206997477,0.102203532,2.231049713,8.43532919,0.923014961,0.530732814,0.097729184,0.155800819,0.090544436,0.016511868,0.222222222,0.298076923,0.0078125,0.6875,0.6796875,0.301149425,male,
0.154570962,0.070663198,0.150354257,0.096407707,0.201864512,0.105456805,2.862599865,13.29761859,0.915055617,0.504293358,0.097973897,0.154570962,0.095153351,0.016309888,0.271186441,0.299913194,0.0078125,0.65625,0.6484375,0.300850461,male,
0.143847996,0.063555973,0.11782733,0.098936535,0.197712979,0.098776444,3.983149509,25.74380484,0.909830905,0.499228756,0.098936535,0.143847996,0.099663884,0.015732547,0.271186441,0.441497093,0.0078125,2.5546875,2.546875,0.148436331,male,
0.160411482,0.06394085,0.163104575,0.104084967,0.210686275,0.106601307,2.699642427,13.17481374,0.91292044,0.451491668,0.096535948,0.160411482,0.094275447,0.016614746,0.228571429,0.43359375,0.0078125,5.0859375,5.078125,0.092472527,male,
0.158762249,0.063993084,0.164383272,0.103758602,0.20988883,0.106130228,2.310123054,10.43637056,0.931222813,0.511097834,0.103313923,0.158762249,0.090384381,0.016194332,0.150943396,0.586143092,0.09375,4.9375,4.84375,0.059493088,male,
0.162269222,0.068925306,0.173062731,0.095571956,0.209483395,0.113911439,2.376291509,9.906799499,0.923354972,0.52490468,0.090664207,0.162269222,0.107771501,0.016753927,0.271186441,0.33125,0.0078125,0.640625,0.6328125,0.308641975,male,
0.144257305,0.077590619,0.133868613,0.091800487,0.212384428,0.120583942,1.818313528,6.202948582,0.951252575,0.677042744,0.094695864,0.144257305,0.118049517,0.022191401,0.271186441,0.416834677,0.0078125,1.7421875,1.734375,0.150900901,male,
0.149385631,0.076309333,0.161970803,0.096909976,0.214939173,0.118029197,2.199733395,8.002790332,0.936652102,0.607214445,0.213746959,0.149385631,0.118986489,0.016546019,0.275862069,0.440104167,0.0078125,2.2890625,2.28125,0.117874503,male,
0.148225799,0.086715829,0.143103851,0.084130688,0.226581097,0.142450408,1.400873464,5.9150855,0.96730129,0.754308596,0.005390898,0.148225799,0.127509831,0.017003188,0.275862069,0.745117188,0.0078125,6.421875,6.4140625,0.159133555,male,
0.137711841,0.082817285,0.142037422,0.084261954,0.20956341,0.125301455,2.143516518,10.73198275,0.962945074,0.728386998,0.006694387,0.137711841,0.121963028,0.017241379,0.275862069,0.652549342,0.0078125,4.6796875,4.671875,0.174516908,male,
0.152058435,0.077246991,0.146789178,0.095620214,0.217539561,0.121919347,2.009475674,8.231416494,0.952082389,0.659293516,0.098192956,0.152058435,0.114909221,0.016048144,0.275862069,0.581659226,0.0078125,4.6640625,4.65625,0.100757185,male,
0.140650682,0.085055004,0.125550907,0.08083682,0.218298466,0.137461646,1.307491301,4.381727592,0.956977777,0.688573266,0.210097629,0.140650682,0.118052227,0.030131827,0.262295082,0.882472826,0.0078125,4.8046875,4.796875,0.116953622,male,
